Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 289.2 0.259189 0.249889 0.258096 0.232826 1 
1 289.4 0.259175 0.249895 0.258081 0.232849 1 
1 289.6 0.259158 0.249905 0.258065 0.232872 1 
1 289.8 0.259141 0.249915 0.258048 0.232896 1 
1 290 0.259127 0.249922 0.258033 0.232919 1 
1 290.2 0.259119 0.249922 0.258018 0.232941 1 
1 290.4 0.259115 0.249917 0.258004 0.232964 1 
1 290.6 0.259113 0.24991 0.25799 0.232987 1 
1 290.8 0.259109 0.249906 0.257975 0.23301 1 
1 291 0.259102 0.249906 0.257958 0.233033 1 
1 291.2 0.259091 0.249912 0.257941 0.233056 1 
1 291.4 0.259076 0.249922 0.257923 0.233079 1 
1 291.6 0.259061 0.249932 0.257905 0.233102 1 
1 291.8 0.25905 0.249937 0.257888 0.233125 1 
1 292 0.259044 0.249937 0.257872 0.233147 1 
1 292.2 0.259042 0.249932 0.257856 0.23317 1 
1 292.4 0.259041 0.249925 0.257841 0.233193 1 
1 292.6 0.259039 0.249921 0.257824 0.233216 1 
1 292.8 0.259033 0.249921 0.257807 0.233238 1 
1 293 0.259023 0.249928 0.257789 0.233261 1 
1 293.2 0.259009 0.249937 0.25777 0.233284 1 
1 293.4 0.258996 0.249946 0.257751 0.233307 1 
1 293.6 0.258986 0.249951 0.257734 0.233329 1 
1 293.8 0.258982 0.24995 0.257717 0.233351 1 
1 294 0.25898 0.249945 0.257702 0.233373 1 
1 294.2 0.25898 0.249938 0.257686 0.233396 1 
1 294.4 0.258978 0.249934 0.25767 0.233419 1 
1 294.6 0.258972 0.249935 0.257652 0.233441 1 
1 294.8 0.258962 0.249941 0.257634 0.233464 1 
1 295 0.258948 0.24995 0.257615 0.233486 1 
1 295.2 0.258935 0.249959 0.257597 0.233509 1 
1 295.4 0.258926 0.249963 0.25758 0.233531 1 
1 295.6 0.258921 0.249962 0.257565 0.233552 1 
1 295.8 0.258919 0.249956 0.25755 0.233575 1 
1 296 0.258918 0.249949 0.257535 0.233598 1 
1 296.2 0.258915 0.249945 0.257519 0.23362 1 
1 296.4 0.258909 0.249946 0.257503 0.233642 1 
1 296.6 0.258898 0.249953 0.257486 0.233664 1 
1 296.8 0.258883 0.249962 0.257468 0.233687 1 
1 297 0.25887 0.24997 0.257452 0.233709 1 
1 297.2 0.258859 0.249974 0.257437 0.23373 1 
1 297.4 0.258854 0.249972 0.257423 0.233752 1 
1 297.6 0.258851 0.249966 0.25741 0.233774 1 
1 297.8 0.258848 0.249959 0.257396 0.233797 1 
1 298 0.258844 0.249955 0.257382 0.233819 1 
1 298.2 0.258835 0.249957 0.257368 0.23384 1 
1 298.4 0.258822 0.249963 0.257352 0.233862 1 
1 298.6 0.258806 0.249972 0.257337 0.233885 1 
1 298.8 0.258791 0.249979 0.257323 0.233906 1 
1 299 0.25878 0.249983 0.25731 0.233928 1 
1 299.2 0.258772 0.249981 0.257298 0.233949 1 
1 299.4 0.258767 0.249974 0.257287 0.233971 1 
1 299.6 0.258763 0.249968 0.257276 0.233993 1 
1 299.8 0.258756 0.249964 0.257264 0.234015 1 
1 300 0.258746 0.249966 0.257251 0.234037 1 
1 300.2 0.258731 0.249972 0.257239 0.234058 1 
1 300.4 0.258713 0.249981 0.257226 0.23408 1 
1 300.6 0.258696 0.249988 0.257214 0.234102 1 
1 300.8 0.258683 0.249991 0.257204 0.234123 1 
1 301 0.258673 0.249988 0.257194 0.234144 1 
1 301.2 0.258666 0.249982 0.257186 0.234166 1 
1 301.4 0.258659 0.249976 0.257177 0.234188 1 
1 301.6 0.258651 0.249972 0.257167 0.234209 1 
1 301.8 0.258638 0.249974 0.257157 0.234231 1 
1 302 0.25862 0.249981 0.257147 0.234252 1 
1 302.2 0.2586 0.249989 0.257137 0.234274 1 
1 302.4 0.258581 0.249996 0.257127 0.234295 1 
1 302.6 0.258566 0.249998 0.25712 0.234316 1 
1 302.8 0.258555 0.249996 0.257113 0.234337 1 
1 303 0.258546 0.249989 0.257106 0.234358 1 
1 303.2 0.258537 0.249983 0.2571 0.23438 1 
1 303.4 0.258526 0.24998 0.257092 0.234401 1 
1 303.6 0.258511 0.249982 0.257084 0.234422 1 
1 303.8 0.258491 0.249989 0.257076 0.234444 1 
1 304 0.25847 0.249997 0.257068 0.234465 1 
1 304.2 0.258449 0.250004 0.257061 0.234486 1 
1 304.4 0.258432 0.250006 0.257056 0.234506 1 
1 304.6 0.258419 0.250003 0.257051 0.234527 1 
1 304.8 0.258409 0.249996 0.257046 0.234548 1 
1 305 0.258399 0.24999 0.257041 0.23457 1 
1 305.2 0.258386 0.249988 0.257036 0.234591 1 
1 305.4 0.258369 0.24999 0.257029 0.234611 1 
1 305.6 0.258348 0.249997 0.257023 0.234633 1 
1 305.8 0.258325 0.250005 0.257017 0.234654 1 
1 306 0.258304 0.250011 0.257011 0.234674 1 
1 306.2 0.258286 0.250013 0.257007 0.234694 1 
1 306.4 0.258272 0.25001 0.257003 0.234715 1 
1 306.6 0.25826 0.250004 0.257 0.234736 1 
1 306.8 0.258249 0.249998 0.256996 0.234757 1 
1 307 0.258236 0.249996 0.256991 0.234777 1 
1 307.2 0.258218 0.249998 0.256986 0.234798 1 
1 307.4 0.258196 0.250005 0.25698 0.234819 1 
1 307.6 0.258172 0.250013 0.256975 0.234839 1 
1 307.8 0.258151 0.250019 0.25697 0.234859 1 
1 308 0.258133 0.250021 0.256967 0.234879 1 
1 308.2 0.258119 0.250017 0.256964 0.2349 1 
1 308.4 0.258108 0.250011 0.25696 0.234921 1 
1 308.6 0.258096 0.250006 0.256957 0.234941 1 
1 308.8 0.258083 0.250004 0.256952 0.234962 1 
1 309 0.258065 0.250007 0.256946 0.234982 1 
1 309.2 0.258043 0.250014 0.256941 0.235003 1 
1 309.4 0.25802 0.250022 0.256936 0.235023 1 
1 309.6 0.257999 0.250028 0.256931 0.235042 1 
1 309.8 0.257982 0.250029 0.256927 0.235062 1 
1 310 0.257969 0.250025 0.256923 0.235083 1 
1 310.2 0.257958 0.250019 0.256919 0.235103 1 
1 310.4 0.257948 0.250014 0.256915 0.235123 1 
1 310.6 0.257935 0.250013 0.256909 0.235143 1 
1 310.8 0.257918 0.250016 0.256903 0.235164 1 
1 311 0.257897 0.250023 0.256896 0.235184 1 
1 311.2 0.257875 0.250031 0.25689 0.235204 1 
1 311.4 0.257856 0.250037 0.256884 0.235223 1 
1 311.6 0.257841 0.250037 0.256879 0.235243 1 
1 311.8 0.25783 0.250034 0.256874 0.235263 1 
1 312 0.257821 0.250028 0.256868 0.235283 1 
1 312.2 0.257812 0.250023 0.256862 0.235303 1 
1 312.4 0.257801 0.250022 0.256855 0.235323 1 
1 312.6 0.257785 0.250026 0.256846 0.235343 1 
1 312.8 0.257766 0.250033 0.256838 0.235362 1 
1 313 0.257747 0.250041 0.25683 0.235382 1 
1 313.2 0.25773 0.250046 0.256823 0.235401 1 
1 313.4 0.257717 0.250046 0.256816 0.23542 1 
1 313.6 0.257709 0.250042 0.256809 0.23544 1 
1 313.8 0.257702 0.250037 0.256801 0.23546 1 
1 314 0.257696 0.250032 0.256792 0.23548 1 
1 314.2 0.257686 0.250032 0.256782 0.2355 1 
1 314.4 0.257673 0.250036 0.256772 0.235519 1 
1 314.6 0.257656 0.250044 0.256761 0.235539 1 
1 314.8 0.25764 0.250051 0.256751 0.235558 1 
1 315 0.257626 0.250056 0.256741 0.235577 1 
1 315.2 0.257617 0.250056 0.256732 0.235596 1 
1 315.4 0.257611 0.250052 0.256722 0.235616 1 
1 315.6 0.257608 0.250046 0.256711 0.235636 1 
1 315.8 0.257604 0.250042 0.256699 0.235655 1 
1 316 0.257597 0.250042 0.256687 0.235675 1 
1 316.2 0.257586 0.250047 0.256674 0.235694 1 
1 316.4 0.257572 0.250054 0.256661 0.235713 1 
1 316.6 0.257559 0.250062 0.256648 0.235732 1 
1 316.8 0.257548 0.250066 0.256636 0.235751 1 
1 317 0.257542 0.250065 0.256623 0.23577 1 
1 317.2 0.257539 0.250061 0.256611 0.235789 1 
1 317.4 0.257539 0.250055 0.256597 0.235809 1 
1 317.6 0.257538 0.250052 0.256583 0.235828 1 
1 317.8 0.257533 0.250052 0.256567 0.235847 1 
1 318 0.257525 0.250057 0.256551 0.235867 1 
1 318.2 0.257514 0.250065 0.256536 0.235885 1 
1 318.4 0.257503 0.250072 0.256521 0.235904 1 
1 318.6 0.257496 0.250075 0.256506 0.235923 1 
1 318.8 0.257493 0.250074 0.256491 0.235942 1 
1 319 0.257494 0.25007 0.256476 0.235961 1 
1 319.2 0.257496 0.250064 0.25646 0.23598 1 
1 319.4 0.257497 0.250061 0.256442 0.236 1 
1 319.6 0.257495 0.250062 0.256425 0.236019 1 
1 319.8 0.257489 0.250067 0.256407 0.236037 1 
1 320 0.25748 0.250075 0.256389 0.236056 1 
1 320.2 0.257472 0.250081 0.256372 0.236075 1 
1 320.4 0.257467 0.250085 0.256355 0.236093 1 
1 320.6 0.257467 0.250083 0.256338 0.236112 1 
1 320.8 0.25747 0.250078 0.256321 0.236131 1 
1 321 0.257475 0.250073 0.256302 0.23615 1 
1 321.2 0.257478 0.250069 0.256283 0.236169 1 
1 321.4 0.257477 0.250071 0.256264 0.236188 1 
1 321.6 0.257473 0.250076 0.256244 0.236207 1 
1 321.8 0.257466 0.250084 0.256225 0.236225 1 
1 322 0.25746 0.25009 0.256206 0.236244 1 
1 322.2 0.257457 0.250093 0.256188 0.236262 1 
1 322.4 0.257459 0.250091 0.25617 0.236281 1 
1 322.6 0.257463 0.250086 0.256151 0.2363 1 
1 322.8 0.257469 0.25008 0.256132 0.236319 1 
1 323 0.257473 0.250077 0.256112 0.236338 1 
1 323.2 0.257473 0.250079 0.256092 0.236356 1 
1 323.4 0.257469 0.250085 0.256071 0.236375 1 
1 323.6 0.257463 0.250092 0.256051 0.236393 1 
1 323.8 0.257458 0.250098 0.256032 0.236411 1 
1 324 0.257457 0.2501 0.256014 0.23643 1 
1 324.2 0.257459 0.250097 0.255995 0.236448 1 
1 324.4 0.257465 0.250092 0.255976 0.236467 1 
1 324.6 0.257471 0.250086 0.255957 0.236486 1 
1 324.8 0.257475 0.250084 0.255937 0.236505 1 
1 325 0.257475 0.250086 0.255916 0.236523 1 
1 325.2 0.25747 0.250092 0.255897 0.236542 1 
1 325.4 0.257464 0.250099 0.255877 0.23656 1 
1 325.6 0.257459 0.250105 0.255859 0.236578 1 
1 325.8 0.257457 0.250106 0.255841 0.236596 1 
1 326 0.25746 0.250103 0.255823 0.236614 1 
1 326.2 0.257465 0.250097 0.255805 0.236633 1 
1 326.4 0.25747 0.250091 0.255786 0.236652 1 
1 326.6 0.257473 0.250089 0.255767 0.236671 1 
1 326.8 0.257472 0.250091 0.255748 0.236689 1 
1 327 0.257466 0.250097 0.25573 0.236707 1 
1 327.2 0.257458 0.250105 0.255712 0.236725 1 
1 327.4 0.257452 0.25011 0.255695 0.236743 1 
1 327.6 0.25745 0.25011 0.255679 0.236761 1 
1 327.8 0.257452 0.250107 0.255663 0.236779 1 
1 328 0.257455 0.250101 0.255646 0.236798 1 
1 328.2 0.257459 0.250095 0.25563 0.236817 1 
1 328.4 0.257459 0.250093 0.255613 0.236835 1 
1 328.6 0.257455 0.250096 0.255596 0.236853 1 
1 328.8 0.257447 0.250102 0.25558 0.236871 1 
1 329 0.257437 0.250109 0.255565 0.236889 1 
1 329.2 0.257429 0.250114 0.25555 0.236907 1 
1 329.4 0.257425 0.250114 0.255537 0.236924 1 
1 329.6 0.257425 0.25011 0.255523 0.236942 1 
1 329.8 0.257426 0.250103 0.25551 0.236961 1 
1 330 0.257427 0.250098 0.255496 0.23698 1 
1 330.2 0.257424 0.250096 0.255482 0.236998 1 
1 330.4 0.257417 0.250099 0.255468 0.237016 1 
1 330.6 0.257406 0.250105 0.255455 0.237033 1 
1 330.8 0.257393 0.250112 0.255443 0.237051 1 
1 331 0.257383 0.250116 0.255432 0.237069 1 
1 331.2 0.257376 0.250116 0.255421 0.237086 1 
1 331.4 0.257373 0.250111 0.255411 0.237104 1 
1 331.6 0.257372 0.250105 0.255401 0.237123 1 
1 331.8 0.257369 0.250099 0.255391 0.237141 1 
1 332 0.257363 0.250098 0.25538 0.237159 1 
1 332.2 0.257352 0.250101 0.25537 0.237176 1 
1 332.4 0.257337 0.250108 0.255361 0.237194 1 
1 332.6 0.257321 0.250114 0.255352 0.237212 1 
1 332.8 0.257308 0.250118 0.255345 0.237229 1 
1 333 0.257299 0.250117 0.255338 0.237246 1 
1 333.2 0.257293 0.250112 0.255331 0.237264 1 
1 333.4 0.257288 0.250105 0.255324 0.237283 1 
1 333.6 0.257281 0.2501 0.255318 0.237301 1 
1 333.8 0.257271 0.250099 0.255311 0.237318 1 
1 334 0.257257 0.250103 0.255305 0.237335 1 
1 334.2 0.257238 0.25011 0.255299 0.237353 1 
1 334.4 0.257219 0.250116 0.255295 0.23737 1 
1 334.6 0.257203 0.250119 0.255291 0.237387 1 
1 334.8 0.257191 0.250118 0.255287 0.237404 1 
1 335 0.257181 0.250112 0.255284 0.237422 1 
1 335.2 0.257173 0.250106 0.255281 0.23744 1 
1 335.4 0.257163 0.250101 0.255278 0.237458 1 
1 335.6 0.25715 0.2501 0.255275 0.237475 1 
1 335.8 0.257131 0.250104 0.255272 0.237492 1 
1 336 0.257109 0.250111 0.25527 0.23751 1 
1 336.2 0.257087 0.250117 0.255269 0.237527 1 
1 336.4 0.257069 0.25012 0.255268 0.237543 1 
1 336.6 0.257054 0.250118 0.255268 0.23756 1 
1 336.8 0.257042 0.250112 0.255268 0.237578 1 
1 337 0.25703 0.250106 0.255268 0.237596 1 
1 337.2 0.257018 0.250102 0.255268 0.237613 1 
1 337.4 0.257001 0.250102 0.255268 0.23763 1 
1 337.6 0.256979 0.250106 0.255268 0.237647 1 
1 337.8 0.256954 0.250113 0.255269 0.237664 1 
1 338 0.25693 0.250118 0.255271 0.237681 1 
1 338.2 0.256909 0.250121 0.255273 0.237697 1 
1 338.4 0.256892 0.250118 0.255275 0.237714 1 
1 338.6 0.256878 0.250113 0.255278 0.237731 1 
1 338.8 0.256865 0.250106 0.25528 0.237749 1 
1 339 0.256849 0.250102 0.255283 0.237766 1 
1 339.2 0.25683 0.250103 0.255285 0.237782 1 
1 339.4 0.256806 0.250108 0.255288 0.237799 1 
1 339.6 0.256779 0.250114 0.255291 0.237816 1 
1 339.8 0.256754 0.25012 0.255294 0.237832 1 
1 340 0.256732 0.250122 0.255298 0.237848 1 
1 340.2 0.256714 0.250119 0.255302 0.237865 1 
1 340.4 0.256698 0.250114 0.255306 0.237882 1 
1 340.6 0.256683 0.250107 0.25531 0.237899 1 
1 340.8 0.256666 0.250104 0.255314 0.237915 1 
1 341 0.256645 0.250105 0.255318 0.237932 1 
1 341.2 0.25662 0.25011 0.255322 0.237948 1 
1 341.4 0.256592 0.250117 0.255326 0.237965 1 
1 341.6 0.256566 0.250122 0.255331 0.237981 1 
1 341.8 0.256544 0.250124 0.255335 0.237996 1 
1 342 0.256526 0.250121 0.25534 0.238013 1 
1 342.2 0.256511 0.250115 0.255345 0.23803 1 
1 342.4 0.256495 0.250109 0.255349 0.238046 1 
1 342.6 0.256478 0.250106 0.255353 0.238062 1 
1 342.8 0.256456 0.250108 0.255357 0.238079 1 
1 343 0.25643 0.250113 0.255362 0.238095 1 
1 343.2 0.256403 0.25012 0.255366 0.238111 1 
1 343.4 0.256378 0.250125 0.255371 0.238126 1 
1 343.6 0.256357 0.250126 0.255375 0.238142 1 
1 343.8 0.256339 0.250123 0.25538 0.238158 1 
1 344 0.256324 0.250117 0.255384 0.238175 1 
1 344.2 0.25631 0.250112 0.255388 0.238191 1 
1 344.4 0.256293 0.25011 0.255391 0.238207 1 
1 344.6 0.256271 0.250112 0.255394 0.238223 1 
1 344.8 0.256246 0.250117 0.255398 0.238239 1 
1 345 0.25622 0.250124 0.255401 0.238254 1 
1 345.2 0.256197 0.250129 0.255405 0.23827 1 
1 345.4 0.256178 0.250129 0.255408 0.238285 1 
1 345.6 0.256162 0.250126 0.255411 0.238301 1 
1 345.8 0.256149 0.25012 0.255414 0.238317 1 
1 346 0.256136 0.250115 0.255416 0.238333 1 
1 346.2 0.25612 0.250113 0.255418 0.238349 1 
1 346.4 0.2561 0.250116 0.25542 0.238364 1 
1 346.6 0.256076 0.250122 0.255422 0.23838 1 
1 346.8 0.256053 0.250129 0.255424 0.238395 1 
1 347 0.256032 0.250133 0.255425 0.23841 1 
1 347.2 0.256015 0.250133 0.255427 0.238425 1 
1 347.4 0.256002 0.250129 0.255428 0.238441 1 
1 347.6 0.255991 0.250124 0.255428 0.238457 1 
1 347.8 0.25598 0.250119 0.255428 0.238472 1 
1 348 0.255966 0.250118 0.255428 0.238488 1 
1 348.2 0.255948 0.250121 0.255428 0.238503 1 
1 348.4 0.255927 0.250127 0.255427 0.238519 1 
1 348.6 0.255906 0.250134 0.255427 0.238533 1 
1 348.8 0.255889 0.250137 0.255426 0.238548 1 
1 349 0.255875 0.250137 0.255425 0.238563 1 
1 349.2 0.255865 0.250133 0.255423 0.238578 1 
1 349.4 0.255857 0.250128 0.255421 0.238594 1 
1 349.6 0.255848 0.250124 0.255419 0.238609 1 
1 349.8 0.255837 0.250123 0.255416 0.238625 1 
1 350 0.255821 0.250127 0.255413 0.23864 1 
1 350.2 0.255803 0.250133 0.25541 0.238655 1 
1 350.4 0.255785 0.250139 0.255406 0.238669 1 
1 350.6 0.255771 0.250142 0.255403 0.238684 1 
1 350.8 0.255761 0.250141 0.255399 0.238699 1 
1 351 0.255754 0.250137 0.255395 0.238714 1 
1 351.2 0.255749 0.250132 0.25539 0.238729 1 
1 351.4 0.255743 0.250128 0.255385 0.238744 1 
1 351.6 0.255733 0.250128 0.255379 0.238759 1 
1 351.8 0.25572 0.250132 0.255373 0.238774 1 
1 352 0.255705 0.250138 0.255368 0.238789 1 
1 352.2 0.255691 0.250144 0.255362 0.238803 1 
1 352.4 0.25568 0.250147 0.255356 0.238818 1 
1 352.6 0.255673 0.250146 0.255349 0.238832 1 
1 352.8 0.255669 0.250141 0.255342 0.238847 1 
1 353 0.255667 0.250136 0.255335 0.238862 1 
1 353.2 0.255663 0.250133 0.255327 0.238877 1 
1 353.4 0.255656 0.250133 0.255319 0.238892 1 
1 353.6 0.255645 0.250137 0.255311 0.238907 1 
1 353.8 0.255632 0.250143 0.255303 0.238921 1 
1 354 0.255621 0.250149 0.255295 0.238935 1 
1 354.2 0.255613 0.250151 0.255286 0.23895 1 
1 354.4 0.255609 0.250149 0.255278 0.238964 1 
1 354.6 0.255608 0.250145 0.255269 0.238979 1 
1 354.8 0.255608 0.25014 0.255259 0.238994 1 
1 355 0.255605 0.250137 0.25525 0.239008 1 
1 355.2 0.2556 0.250138 0.25524 0.239023 1 
1 355.4 0.255591 0.250142 0.25523 0.239038 1 
1 355.6 0.255581 0.250148 0.25522 0.239052 1 
1 355.8 0.255572 0.250153 0.25521 0.239066 1 
1 356 0.255566 0.250154 0.2552 0.23908 1 
1 356.2 0.255564 0.250152 0.25519 0.239094 1 
1 356.4 0.255565 0.250148 0.255179 0.239109 1 
1 356.6 0.255566 0.250143 0.255168 0.239123 1 
1 356.8 0.255565 0.25014 0.255157 0.239138 1 
1 357 0.25556 0.250141 0.255146 0.239153 1 
1 357.2 0.255552 0.250146 0.255135 0.239167 1 
1 357.4 0.255544 0.250151 0.255124 0.239181 1 
1 357.6 0.255536 0.250156 0.255113 0.239195 1 
1 357.8 0.255532 0.250157 0.255102 0.239209 1 
1 358 0.255532 0.250154 0.255091 0.239223 1 
1 358.2 0.255533 0.250149 0.25508 0.239237 1 
1 358.4 0.255535 0.250145 0.255069 0.239252 1 
1 358.6 0.255534 0.250142 0.255057 0.239266 1 
1 358.8 0.25553 0.250144 0.255046 0.239281 1 
1 359 0.255523 0.250148 0.255034 0.239295 1 
1 359.2 0.255514 0.250154 0.255023 0.239309 1 
1 359.4 0.255507 0.250158 0.255012 0.239322 1 
1 359.6 0.255504 0.250158 0.255001 0.239336 1 
1 359.8 0.255504 0.250155 0.25499 0.23935 1 
1 360 0.255506 0.25015 0.254979 0.239364 1 
1 360.2 0.255507 0.250145 0.254968 0.239379 1 
1 360.4 0.255506 0.250143 0.254957 0.239393 1 
1 360.6 0.255501 0.250145 0.254946 0.239407 1 
1 360.8 0.255493 0.25015 0.254936 0.239421 1 
1 361 0.255485 0.250155 0.254925 0.239435 1 
1 361.2 0.255478 0.250159 0.254915 0.239449 1 
1 361.4 0.255474 0.250158 0.254905 0.239462 1 
1 361.6 0.255474 0.250155 0.254895 0.239476 1 
1 361.8 0.255475 0.25015 0.254885 0.23949 1 
1 362 0.255475 0.250145 0.254875 0.239505 1 
1 362.2 0.255473 0.250144 0.254865 0.239519 1 
1 362.4 0.255466 0.250146 0.254855 0.239533 1 
1 362.6 0.255457 0.25015 0.254846 0.239546 1 
1 362.8 0.255448 0.250155 0.254837 0.23956 1 
1 363 0.25544 0.250158 0.254828 0.239574 1 
1 363.2 0.255436 0.250158 0.254819 0.239587 1 
1 363.4 0.255435 0.250154 0.254811 0.239601 1 
1 363.6 0.255434 0.250149 0.254802 0.239615 1 
1 363.8 0.255432 0.250144 0.254794 0.239629 1 
1 364 0.255428 0.250143 0.254786 0.239643 1 
1 364.2 0.25542 0.250145 0.254779 0.239657 1 
1 364.4 0.255409 0.25015 0.254771 0.23967 1 
1 364.6 0.255398 0.250154 0.254764 0.239684 1 
1 364.8 0.255389 0.250157 0.254757 0.239697 1 
1 365 0.255383 0.250156 0.25475 0.239711 1 
1 365.2 0.25538 0.250152 0.254744 0.239724 1 
1 365.4 0.255378 0.250146 0.254738 0.239738 1 
1 365.6 0.255374 0.250142 0.254732 0.239752 1 
1 365.8 0.255367 0.250141 0.254726 0.239766 1 
1 366 0.255356 0.250144 0.254721 0.239779 1 
1 366.2 0.255344 0.250148 0.254715 0.239793 1 
1 366.4 0.255331 0.250153 0.254711 0.239806 1 
1 366.6 0.25532 0.250155 0.254706 0.239819 1 
1 366.8 0.255313 0.250153 0.254701 0.239832 1 
1 367 0.255308 0.250149 0.254697 0.239846 1 
1 367.2 0.255303 0.250144 0.254693 0.239859 1 
1 367.4 0.255297 0.25014 0.25469 0.239873 1 
1 367.6 0.255287 0.250139 0.254686 0.239887 1 
1 367.8 0.255274 0.250142 0.254683 0.2399 1 
1 368 0.25526 0.250146 0.254681 0.239913 1 
1 368.2 0.255245 0.25015 0.254678 0.239927 1 
1 368.4 0.255233 0.250152 0.254675 0.23994 1 
1 368.6 0.255224 0.25015 0.254673 0.239953 1 
1 368.8 0.255217 0.250146 0.254671 0.239966 1 
1 369 0.25521 0.250141 0.25467 0.239979 1 
1 369.2 0.255201 0.250137 0.254668 0.239993 1 
1 369.4 0.255189 0.250137 0.254667 0.240006 1 
1 369.6 0.255174 0.25014 0.254666 0.240019 1 
1 369.8 0.255158 0.250144 0.254666 0.240033 1 
1 370 0.255141 0.250148 0.254665 0.240046 1 
1 370.2 0.255128 0.250149 0.254665 0.240058 1 
1 370.4 0.255117 0.250147 0.254664 0.240071 1 
1 370.6 0.255109 0.250143 0.254664 0.240084 1 
1 370.8 0.2551 0.250138 0.254665 0.240098 1 
1 371 0.255089 0.250135 0.254665 0.240111 1 
1 371.2 0.255075 0.250135 0.254666 0.240124 1 
1 371.4 0.255059 0.250138 0.254667 0.240137 1 
1 371.6 0.25504 0.250142 0.254668 0.24015 1 
1 371.8 0.255023 0.250146 0.254669 0.240163 1 
1 372 0.255009 0.250147 0.25467 0.240175 1 
1 372.2 0.254997 0.250144 0.254671 0.240187 1 
1 372.4 0.254987 0.25014 0.254672 0.2402 1 
1 372.6 0.254977 0.250135 0.254674 0.240214 1 
1 372.8 0.254965 0.250133 0.254676 0.240227 1 
1 373 0.254949 0.250133 0.254678 0.24024 1 
1 373.2 0.254932 0.250136 0.25468 0.240252 1 
1 373.4 0.254913 0.250141 0.254682 0.240265 1 
1 373.6 0.254895 0.250144 0.254684 0.240278 1 
1 373.8 0.25488 0.250144 0.254686 0.24029 1 
1 374 0.254868 0.250142 0.254688 0.240302 1 
1 374.2 0.254858 0.250138 0.25469 0.240315 1 
1 374.4 0.254847 0.250133 0.254692 0.240328 1 
1 374.6 0.254834 0.250131 0.254694 0.240341 1 
1 374.8 0.254818 0.250132 0.254697 0.240353 1 
1 375 0.2548 0.250135 0.254699 0.240366 1 
1 375.2 0.254781 0.250139 0.254702 0.240378 1 
1 375.4 0.254763 0.250142 0.254704 0.240391 1 
1 375.6 0.254749 0.250143 0.254706 0.240402 1 
1 375.8 0.254737 0.25014 0.254708 0.240415 1 
1 376 0.254727 0.250136 0.25471 0.240427 1 
1 376.2 0.254716 0.250132 0.254712 0.24044 1 
1 376.4 0.254703 0.25013 0.254715 0.240452 1 
1 376.6 0.254687 0.250132 0.254717 0.240465 1 
1 376.8 0.254669 0.250135 0.254719 0.240477 1 
1 377 0.254651 0.250139 0.254721 0.240489 1 
1 377.2 0.254635 0.250141 0.254722 0.240501 1 
1 377.4 0.254621 0.250141 0.254724 0.240513 1 
1 377.6 0.254611 0.250139 0.254725 0.240525 1 
1 377.8 0.254601 0.250135 0.254727 0.240538 1 
1 378 0.25459 0.250132 0.254728 0.24055 1 
1 378.2 0.254578 0.25013 0.25473 0.240562 1 
1 378.4 0.254563 0.250132 0.254731 0.240574 1 
1 378.6 0.254546 0.250135 0.254732 0.240587 1 
1 378.8 0.25453 0.250139 0.254733 0.240599 1 
1 379 0.254515 0.250141 0.254733 0.24061 1 
1 379.2 0.254504 0.250141 0.254733 0.240622 1 
1 379.4 0.254494 0.250138 0.254734 0.240634 1 
1 379.6 0.254486 0.250135 0.254734 0.240646 1 
1 379.8 0.254476 0.250132 0.254734 0.240658 1 
1 380 0.254465 0.250131 0.254734 0.24067 1 
1 380.2 0.254452 0.250133 0.254734 0.240682 1 
1 380.4 0.254437 0.250136 0.254733 0.240694 1 
1 380.6 0.254422 0.250139 0.254732 0.240706 1 
1 380.8 0.25441 0.250142 0.254731 0.240718 1 
1 381 0.254401 0.250141 0.254729 0.240729 1 
1 381.2 0.254393 0.250139 0.254728 0.240741 1 
1 381.4 0.254386 0.250135 0.254726 0.240753 1 
1 381.6 0.254379 0.250133 0.254724 0.240765 1 
1 381.8 0.254369 0.250132 0.254722 0.240776 1 
1 382 0.254358 0.250134 0.25472 0.240788 1 
1 382.2 0.254345 0.250137 0.254718 0.2408 1 
1 382.4 0.254333 0.250141 0.254715 0.240812 1 
1 382.6 0.254323 0.250142 0.254712 0.240823 1 
1 382.8 0.254316 0.250142 0.254708 0.240834 1 
1 383 0.25431 0.250139 0.254705 0.240846 1 
1 383.2 0.254306 0.250136 0.254701 0.240858 1 
1 383.4 0.2543 0.250134 0.254697 0.240869 1 
1 383.6 0.254292 0.250134 0.254693 0.240881 1 
1 383.8 0.254283 0.250136 0.254689 0.240893 1 
1 384 0.254272 0.250139 0.254684 0.240904 1 
1 384.2 0.254263 0.250142 0.254679 0.240916 1 
1 384.4 0.254256 0.250143 0.254674 0.240927 1 
1 384.6 0.254251 0.250143 0.254669 0.240938 1 
1 384.8 0.254248 0.25014 0.254663 0.24095 1 
1 385 0.254245 0.250137 0.254657 0.240961 1 
1 385.2 0.254241 0.250135 0.254651 0.240973 1 
1 385.4 0.254235 0.250135 0.254645 0.240984 1 
1 385.6 0.254228 0.250137 0.254639 0.240996 1 
1 385.8 0.25422 0.25014 0.254633 0.241007 1 
1 386 0.254213 0.250143 0.254626 0.241018 1 
1 386.2 0.254208 0.250144 0.254618 0.241029 1 
1 386.4 0.254205 0.250143 0.254611 0.241041 1 
